job title,salary,Min Salary,Max Salary,skills
Marketing Specialist,"$45,000 - $50,000 a year",45000 , 50000,"['Marketing', ""Bachelor's degree"", 'Manufacturing', 'HubSpot', 'Digital marketing', 'Adobe Photoshop', 'B2B marketing']"
Media Specialist,"$45,000 - $50,000 a year",45000 , 50000,"['Final Cut Pro', 'Construction', 'Avid', 'Post-production', 'Photography', ""Bachelor's degree""]"
Digital Marketing Specialist,"$45,000 - $50,000 a year",45000 , 50000,"['Google Ads', 'Microsoft Excel', 'Google Docs', 'Facebook Advertising']"
Content Specialist,"$45,000 - $55,000 a year",45000 , 55000,"['Writing skills', 'Project management', 'Social media marketing', 'WordPress', 'Communication skills', ""Bachelor's degree""]"
Digital Marketing Specialist,"$45,000 - $55,000 a year",45000 , 55000,"['Social media management', 'Google Ads', 'Keyword research', 'Digital marketing', 'Linkbuilding']"
Marketing Specialist,"$45,000 - $55,000 a year",45000 , 55000,"['Microsoft Excel', 'WordPress', 'Adobe Creative Suite', 'Microsoft Office', 'Content management systems', ""Bachelor's degree""]"
Media Specialist,"$45,000 - $55,000 a year",45000 , 55000,"['Writing skills', 'Social media management', 'Facebook Advertising', 'Adobe Photoshop', 'B2B marketing', ""Bachelor's degree""]"
Digital Marketing Specialist,"$45,000 - $60,000 a year",45000 , 60000,"['Project management', 'Google Ads', 'Marketing automation', 'SEO', 'HubSpot']"
Media Specialist,"$45,000 - $60,000 a year",45000 , 60000,"['Website maintenance', 'Marketing', 'Maintenance', ""Bachelor's degree""]"
Marketing Specialist,"$45,000 - $65,000 a year",45000 , 65000,"['Sales', 'B2B marketing', 'B2B sales', 'Microsoft Office', 'Writing skills', ""Bachelor's degree""]"
Digital Marketing Specialist,"$45,000 - $65,000 a year",45000 , 65000,"['Writing skills', 'Social media management', 'Graphic design', 'Digital marketing', 'Video editing']"
Marketing Specialist,"$45,000 - $75,000 a year",45000 , 75000,"['Writing skills', 'Sales', 'Business development', 'Communication skills']"
Digital Marketing Specialist,"$45,161 - $54,387 a year",45161 , 54387,"['Writing skills', 'Social media management', 'Digital marketing', 'Communication skills', 'Marketing']"
Marketing Specialist,"$46,179 - $72,296 a year",46179 , 72296,"['Writing skills', 'Microsoft Excel', 'Microsoft Powerpoint', 'Communication skills', 'Editing', ""Bachelor's degree"", ""Associate's degree""]"
Communications Specialist,"$48,000 - $58,000 a year",48000 , 58000,"['Microsoft Excel', 'Microsoft Powerpoint', 'Adobe Photoshop', 'Communication skills', 'Adobe Creative Suite', ""Bachelor's degree""]"
Communications Specialist,"$48,000 - $58,000 a year",48000 , 58000,"['Microsoft Excel', 'Adobe Photoshop', 'WordPress', 'Communication skills', 'Writing skills', ""Bachelor's degree""]"
Media Specialist,"$48,000 - $60,000 a year",48000 , 60000,"['Analysis skills', 'Communication skills', 'Customer service', 'Microsoft Excel', 'Computer skills']"
Digital Marketing Specialist,"$48,520 - $58,433 a year",48520 , 58433,"['Project management', 'Microsoft Excel', 'Microsoft Powerpoint', 'Google Analytics', 'Marketing', ""Associate's degree""]"
Communications Specialist,"$48,750 - $101,250 a year",48750 , 101250,"['Technical writing', 'Microsoft Excel', 'Microsoft Powerpoint', 'Communication skills', 'Marketing', ""Bachelor's degree""]"
Communications Specialist,"$48,976 - $63,991 a year",48976 , 63991,"['Microsoft Excel', 'Microsoft Powerpoint', 'Software troubleshooting', 'Communication skills', 'Adobe Creative Suite', ""Bachelor's degree""]"
Marketing Specialist,"$50,000 - $53,000 a year",50000 , 53000,"['Social media management', 'Computer skills', 'Communication skills', ""Bachelor's degree"", 'Social media management', 'Communication skills', 'Computer skills']"
Digital Marketing Specialist,"$50,000 - $55,000 a year",50000 , 55000,"['Social media management', 'Analysis skills', 'SEO', 'Digital marketing', 'Google Suite', ""Bachelor's degree""]"
PPC Specialist,"$50,000 - $55,000 a year",50000 , 55000,"['Analysis skills', 'Microsoft Excel', 'Google AdWords', 'Budgeting', 'Facebook Advertising']"
Digital Marketing Specialist,"$50,000 - $56,000 a year",50000 , 56000,"['Google Ads', 'Digital marketing', 'Communication skills', 'Proofreading', 'Writing skills']"
Digital Marketing Specialist,"$50,000 - $60,000 a year",50000 , 60000,"['Social listening', 'Google Ads', 'Microsoft Excel', 'Social media marketing', 'Digital marketing', ""Bachelor's degree""]"
Digital Marketing Specialist,"$50,000 - $60,000 a year",50000 , 60000,"['Writing skills', 'Social media management', 'Microsoft Excel', 'Google AdWords', 'Social media marketing', ""Bachelor's degree""]"
Media Specialist,"$50,000 - $60,000 a year",50000 , 60000,[nan]
Copy Supervisor,"$50,000 - $60,000 a year",50000 , 60000,"['Writing skills', 'Google Ads', 'Graphic design', 'SEO', 'Facebook Advertising', ""Bachelor's degree""]"
Marketing Specialist,"$50,000 - $60,000 a year",50000 , 60000,"['Project management', 'Microsoft Excel', 'Windows', 'Microsoft Powerpoint', 'Communication skills', ""Bachelor's degree""]"
Marketing Specialist,"$50,000 - $60,000 a year",50000 , 60000,"['Project management', 'Microsoft Excel', 'Windows', 'Microsoft Powerpoint', 'Communication skills', ""Bachelor's degree"", 'Google Ads', 'Microsoft Excel', 'Facebook Advertising', 'Google Search Console', 'WordPress', ""Bachelor's degree"", 'High school diploma or GED']"
Media Specialist,"$50,000 - $60,000 a year",50000 , 60000,"['Social media management', 'Final Cut Pro', 'Hootsuite', 'Affiliate marketing', 'Adobe Creative Suite', ""Bachelor's degree""]"
Content Specialist,"$50,000 - $60,000 a year",50000 , 60000,"['Project planning', 'Final Cut Pro', 'Adobe After Effects', 'Adobe Premiere', 'Video editing', ""Bachelor's degree""]"
Digital Marketing Specialist,"$50,000 - $65,000 a year",50000 , 65000,"['Multichannel marketing', 'Google AdWords', 'Google Analytics Certification', 'Google AdWords Certification', 'Organizational skills', ""Bachelor's degree"", ""Associate's degree""]"
PPC Specialist,"$50,000 - $65,000 a year",50000 , 65000,"['Google Ads', 'Google AdWords', 'PPC Campaign Management', 'Google Analytics', 'SEO tools']"
PPC Specialist,"$50,000 - $65,000 a year",50000 , 65000,"['Google Ads', 'Digital marketing', 'Google Analytics', 'Purchasing']"
Marketing Specialist,"$50,000 - $69,500 a year",50000 , 69500,"['Google Ads', 'Microsoft Excel', 'HubSpot', 'Microsoft Powerpoint', 'Adobe Photoshop', ""Bachelor's degree""]"
Content Specialist,"$50,000 - $70,000 a year",50000 , 70000,"['Teaching', 'Communication skills', 'Literacy education', 'Research', 'Teacher coaching', 'Doctoral degree', ""Master's degree"", 'Doctor of Education', 'Doctor of Philosophy']"
Digital Marketing Strategist,"$50,000 - $75,000 a year",50000 , 75000,"['Marketing automation', 'HubSpot', 'Digital marketing', 'Google Search Console', 'Lead generation', ""Bachelor's degree""]"
Marketing Specialist,"$50,000 - $80,000 a year",50000 , 80000,"['Upselling', 'Communication skills', 'Marketing']"
Digital Marketing Specialist,"$50,000 - $80,000 a year",50000 , 80000,"['Social media management', 'Digital marketing', 'Marketing']"
Digital Marketing Specialist,"$50,000 a year",50000,0,"['Google AdWords', 'Website maintenance', 'Microsoft Powerpoint', 'Digital marketing', 'Constant Contact', ""Bachelor's degree"", ""Master's degree""]"
