,job title,skills,min salary,max salary,avg salary,soft skills,business skills,technical skills
2054,Communications Specialist,Editing,59000,81000,70000.0,,,Editing
2055,Communications Specialist,Customer relationship management,59000,81000,70000.0,,Customer relationship management,
2056,Communications Specialist,SharePoint,59000,81000,70000.0,,,
2057,Communications Specialist,,59000,81000,70000.0,,,
2058,Communications Specialist,,59000,81000,70000.0,,,
2059,PPC Specialist,Analysis skills,50000,55000,52500.0,,,Analysis skills
2060,PPC Specialist,Microsoft Excel,50000,55000,52500.0,,,Microsoft Excel
2061,PPC Specialist,Google AdWords,50000,55000,52500.0,,,Google AdWords
2062,PPC Specialist,Budgeting,50000,55000,52500.0,,,Budgeting
2063,PPC Specialist,Facebook Advertising,50000,55000,52500.0,,Facebook Advertising,
2064,Digital Marketing Specialist,Social media management,44000,64000,54000.0,,Social media management,
2065,Digital Marketing Specialist,Computer skills,44000,64000,54000.0,Computer skills,,
2066,Digital Marketing Specialist,Digital marketing,44000,64000,54000.0,,,Digital marketing
2067,Digital Marketing Specialist,Microsoft Office,44000,64000,54000.0,,,Microsoft Office
2068,Digital Marketing Specialist,,44000,64000,54000.0,,,
2069,Communications Specialist,Windows,70000,79000,74500.0,,,Windows
2070,Communications Specialist,Adobe Photoshop,70000,79000,74500.0,,,Adobe Photoshop
2071,Communications Specialist,WordPress,70000,79000,74500.0,,,WordPress
2072,Communications Specialist,Communication skills,70000,79000,74500.0,Communication skills,,
2073,Communications Specialist,Editing,70000,79000,74500.0,,,Editing
2074,Communications Specialist,,70000,79000,74500.0,,,
2075,Communications Specialist,,70000,79000,74500.0,,,
2076,Media Specialist,,59000,76000,67500.0,,,
2077,Digital Marketing Specialist,Marketing automation,76500,137700,107100.0,,,Marketing automation
2078,Digital Marketing Specialist,B2B marketing,76500,137700,107100.0,,B2B marketing,
2079,Digital Marketing Specialist,Communication skills,76500,137700,107100.0,Communication skills,,
2080,Digital Marketing Specialist,Writing skills,76500,137700,107100.0,Writing skills,,
2081,Digital Marketing Specialist,Project management,76500,137700,107100.0,,Project management,
2082,Digital Marketing Specialist,,76500,137700,107100.0,,,
2083,Media Specialist,Word processing,52000,72000,62000.0,,,Word processing
2084,Media Specialist,LMS,52000,72000,62000.0,,,LMS
2085,Media Specialist,Google Analytics,52000,72000,62000.0,,,Google Analytics
2086,Media Specialist,Communication skills,52000,72000,62000.0,Communication skills,,
2087,Media Specialist,Editing,52000,72000,62000.0,,,Editing
2088,Media Specialist,,52000,72000,62000.0,,,
2089,Media Specialist,Microsoft Excel,63000,81000,72000.0,,,Microsoft Excel
2090,Media Specialist,Google AdWords,63000,81000,72000.0,,,Google AdWords
2091,Media Specialist,Microsoft Powerpoint,63000,81000,72000.0,,,Microsoft Powerpoint
2092,Media Specialist,Digital marketing,63000,81000,72000.0,,,Digital marketing
2093,Media Specialist,Communication skills,63000,81000,72000.0,Communication skills,,
2094,Media Specialist,,63000,81000,72000.0,,,
2095,Media Specialist,,63000,81000,72000.0,,,
2096,Digital Marketing Specialist,Social media management,61000,83000,72000.0,,Social media management,
2097,Digital Marketing Specialist,Hootsuite,61000,83000,72000.0,,,Hootsuite
2098,Digital Marketing Specialist,Microsoft Powerpoint,61000,83000,72000.0,,,Microsoft Powerpoint
2099,Digital Marketing Specialist,UI design,61000,83000,72000.0,,,UI design
2100,Digital Marketing Specialist,Digital marketing,61000,83000,72000.0,,,Digital marketing
2101,Digital Marketing Specialist,,61000,83000,72000.0,,,
2102,Media Specialist,Microsoft Excel,53000,71000,62000.0,,,Microsoft Excel
2103,Media Specialist,Microsoft Powerpoint,53000,71000,62000.0,,,Microsoft Powerpoint
2104,Media Specialist,Adobe Photoshop,53000,71000,62000.0,,,Adobe Photoshop
2105,Media Specialist,WordPress,53000,71000,62000.0,,,WordPress
2106,Media Specialist,Social media management,53000,71000,62000.0,,Social media management,
2107,Media Specialist,,53000,71000,62000.0,,,
